GeneName	RMS.FPNormalsStatus	RMS.FNNormalsStatus	EWSNormalsStatus	ASPSNormalsStatus	DSRCTNormalsStatus	HBLNormalsStatus	MLNormalsStatus	NB.MYCN.NANormalsStatus	NB.MYCN.ANormalsStatus	NB.UnknownNormalsStatus	OSNormalsStatus	SSNormalsStatus	TeratomaNormalsStatus	UDSNormalsStatus	YSTNormalsStatus	WTNormalsStatus	CCSKNormalsStatus	RowSum
ZNF277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SREBF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU3F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RORB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHOXF2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXO6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAFB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXRB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFKBIL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU5F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN5C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPRX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARID3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2F4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHLHA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLIG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU5F1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MXD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATF6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEUTX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEF2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF705E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBED1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMEZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF705D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF705G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZGLP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EBF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBTFL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TWIST2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBED5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF702P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETV5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF585B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU5F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF286B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF324B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLI4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETV3L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBTFL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NANOGP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBED6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4L7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUXA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN5D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZIM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB8B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
